full_name,plate,well,diploid?
EVO2D_IRA1_NON_R2_T22_Plate3-B2,EVO2D_IRA1_NON_R2_T22_Plate3,B2,y
EVO2D_IRA1_NON_R2_T22_Plate3-B3,EVO2D_IRA1_NON_R2_T22_Plate3,B3,
EVO2D_IRA1_NON_R2_T22_Plate3-B4,EVO2D_IRA1_NON_R2_T22_Plate3,B4,
EVO2D_IRA1_NON_R2_T22_Plate3-B5,EVO2D_IRA1_NON_R2_T22_Plate3,B5,
EVO2D_IRA1_NON_R2_T22_Plate3-B6,EVO2D_IRA1_NON_R2_T22_Plate3,B6,
EVO2D_IRA1_NON_R2_T22_Plate3-B7,EVO2D_IRA1_NON_R2_T22_Plate3,B7,
EVO2D_IRA1_NON_R2_T22_Plate3-B8,EVO2D_IRA1_NON_R2_T22_Plate3,B8,
EVO2D_IRA1_NON_R2_T22_Plate3-B9,EVO2D_IRA1_NON_R2_T22_Plate3,B9,
EVO2D_IRA1_NON_R2_T22_Plate3-B10,EVO2D_IRA1_NON_R2_T22_Plate3,B10,
EVO2D_IRA1_NON_R2_T22_Plate3-B11,EVO2D_IRA1_NON_R2_T22_Plate3,B11,
EVO2D_IRA1_NON_R2_T22_Plate3-B12,EVO2D_IRA1_NON_R2_T22_Plate3,B12,
EVO2D_IRA1_NON_R2_T22_Plate3-C1,EVO2D_IRA1_NON_R2_T22_Plate3,C1,
EVO2D_IRA1_NON_R2_T22_Plate3-C2,EVO2D_IRA1_NON_R2_T22_Plate3,C2,
EVO2D_IRA1_NON_R2_T22_Plate3-C3,EVO2D_IRA1_NON_R2_T22_Plate3,C3,
EVO2D_IRA1_NON_R2_T22_Plate3-C4,EVO2D_IRA1_NON_R2_T22_Plate3,C4,
EVO2D_IRA1_NON_R2_T22_Plate3-C5,EVO2D_IRA1_NON_R2_T22_Plate3,C5,
EVO2D_IRA1_NON_R2_T22_Plate3-C6,EVO2D_IRA1_NON_R2_T22_Plate3,C6,
EVO2D_IRA1_NON_R2_T22_Plate3-C7,EVO2D_IRA1_NON_R2_T22_Plate3,C7,
EVO2D_IRA1_NON_R2_T22_Plate3-C8,EVO2D_IRA1_NON_R2_T22_Plate3,C8,
EVO2D_IRA1_NON_R2_T22_Plate3-C9,EVO2D_IRA1_NON_R2_T22_Plate3,C9,
EVO2D_IRA1_NON_R2_T22_Plate3-C10,EVO2D_IRA1_NON_R2_T22_Plate3,C10,
EVO2D_IRA1_NON_R2_T22_Plate3-C11,EVO2D_IRA1_NON_R2_T22_Plate3,C11,
EVO2D_IRA1_NON_R2_T22_Plate3-C12,EVO2D_IRA1_NON_R2_T22_Plate3,C12,
EVO2D_IRA1_NON_R2_T22_Plate3-D1,EVO2D_IRA1_NON_R2_T22_Plate3,D1,
EVO2D_IRA1_NON_R2_T22_Plate3-D2,EVO2D_IRA1_NON_R2_T22_Plate3,D2,
EVO2D_IRA1_NON_R2_T22_Plate3-D3,EVO2D_IRA1_NON_R2_T22_Plate3,D3,
EVO2D_IRA1_NON_R2_T22_Plate3-D4,EVO2D_IRA1_NON_R2_T22_Plate3,D4,
EVO2D_IRA1_NON_R2_T22_Plate3-D5,EVO2D_IRA1_NON_R2_T22_Plate3,D5,
EVO2D_IRA1_NON_R2_T22_Plate3-D6,EVO2D_IRA1_NON_R2_T22_Plate3,D6,y
EVO2D_IRA1_NON_R2_T22_Plate3-D7,EVO2D_IRA1_NON_R2_T22_Plate3,D7,
EVO2D_IRA1_NON_R2_T22_Plate3-D8,EVO2D_IRA1_NON_R2_T22_Plate3,D8,?
EVO2D_IRA1_NON_R2_T22_Plate3-D9,EVO2D_IRA1_NON_R2_T22_Plate3,D9,
EVO2D_IRA1_NON_R2_T22_Plate3-D10,EVO2D_IRA1_NON_R2_T22_Plate3,D10,
EVO2D_IRA1_NON_R2_T22_Plate3-D11,EVO2D_IRA1_NON_R2_T22_Plate3,D11,?
EVO2D_IRA1_NON_R2_T22_Plate3-D12,EVO2D_IRA1_NON_R2_T22_Plate3,D12,
EVO2D_IRA1_NON_R2_T22_Plate3-E1,EVO2D_IRA1_NON_R2_T22_Plate3,E1,
EVO2D_IRA1_NON_R2_T22_Plate3-E2,EVO2D_IRA1_NON_R2_T22_Plate3,E2,
EVO2D_IRA1_NON_R2_T22_Plate3-E3,EVO2D_IRA1_NON_R2_T22_Plate3,E3,y
EVO2D_IRA1_NON_R2_T22_Plate3-E4,EVO2D_IRA1_NON_R2_T22_Plate3,E4,y
EVO2D_IRA1_NON_R2_T22_Plate3-E5,EVO2D_IRA1_NON_R2_T22_Plate3,E5,
EVO2D_IRA1_NON_R2_T22_Plate3-E6,EVO2D_IRA1_NON_R2_T22_Plate3,E6,?
EVO2D_IRA1_NON_R2_T22_Plate3-E7,EVO2D_IRA1_NON_R2_T22_Plate3,E7,y
EVO2D_IRA1_NON_R2_T22_Plate3-E8,EVO2D_IRA1_NON_R2_T22_Plate3,E8,
EVO2D_IRA1_NON_R2_T22_Plate3-E9,EVO2D_IRA1_NON_R2_T22_Plate3,E9,
EVO2D_IRA1_NON_R2_T22_Plate3-E10,EVO2D_IRA1_NON_R2_T22_Plate3,E10,?
EVO2D_IRA1_NON_R2_T22_Plate3-E11,EVO2D_IRA1_NON_R2_T22_Plate3,E11,
EVO2D_IRA1_NON_R2_T22_Plate3-E12,EVO2D_IRA1_NON_R2_T22_Plate3,E12,
EVO2D_IRA1_NON_R2_T22_Plate3-F1,EVO2D_IRA1_NON_R2_T22_Plate3,F1,
EVO2D_IRA1_NON_R2_T22_Plate3-F2,EVO2D_IRA1_NON_R2_T22_Plate3,F2,y
EVO2D_IRA1_NON_R2_T22_Plate3-F3,EVO2D_IRA1_NON_R2_T22_Plate3,F3,
EVO2D_IRA1_NON_R2_T22_Plate3-F4,EVO2D_IRA1_NON_R2_T22_Plate3,F4,?
EVO2D_IRA1_NON_R2_T22_Plate3-F5,EVO2D_IRA1_NON_R2_T22_Plate3,F5,
EVO2D_IRA1_NON_R2_T22_Plate3-F6,EVO2D_IRA1_NON_R2_T22_Plate3,F6,
EVO2D_IRA1_NON_R2_T22_Plate3-F7,EVO2D_IRA1_NON_R2_T22_Plate3,F7,
EVO2D_IRA1_NON_R2_T22_Plate3-F8,EVO2D_IRA1_NON_R2_T22_Plate3,F8,
EVO2D_IRA1_NON_R2_T22_Plate3-F9,EVO2D_IRA1_NON_R2_T22_Plate3,F9,
EVO2D_IRA1_NON_R2_T22_Plate3-F10,EVO2D_IRA1_NON_R2_T22_Plate3,F10,
EVO2D_IRA1_NON_R2_T22_Plate3-F11,EVO2D_IRA1_NON_R2_T22_Plate3,F11,
EVO2D_IRA1_NON_R2_T22_Plate3-F12,EVO2D_IRA1_NON_R2_T22_Plate3,F12,y
EVO2D_IRA1_NON_R2_T22_Plate3-G1,EVO2D_IRA1_NON_R2_T22_Plate3,G1,
EVO2D_IRA1_NON_R2_T22_Plate3-G2,EVO2D_IRA1_NON_R2_T22_Plate3,G2,
EVO2D_IRA1_NON_R2_T22_Plate3-G3,EVO2D_IRA1_NON_R2_T22_Plate3,G3,y
EVO2D_IRA1_NON_R2_T22_Plate3-G4,EVO2D_IRA1_NON_R2_T22_Plate3,G4,y
EVO2D_IRA1_NON_R2_T22_Plate3-G5,EVO2D_IRA1_NON_R2_T22_Plate3,G5,
EVO2D_IRA1_NON_R2_T22_Plate3-G6,EVO2D_IRA1_NON_R2_T22_Plate3,G6,?
EVO2D_IRA1_NON_R2_T22_Plate3-G7,EVO2D_IRA1_NON_R2_T22_Plate3,G7,y
EVO2D_IRA1_NON_R2_T22_Plate3-G8,EVO2D_IRA1_NON_R2_T22_Plate3,G8,y
EVO2D_IRA1_NON_R2_T22_Plate3-G9,EVO2D_IRA1_NON_R2_T22_Plate3,G9,
EVO2D_IRA1_NON_R2_T22_Plate3-G10,EVO2D_IRA1_NON_R2_T22_Plate3,G10,y
EVO2D_IRA1_NON_R2_T22_Plate3-G11,EVO2D_IRA1_NON_R2_T22_Plate3,G11,
EVO2D_IRA1_NON_R2_T22_Plate3-G12,EVO2D_IRA1_NON_R2_T22_Plate3,G12,
EVO2D_IRA1_NON_R2_T22_Plate3-H1,EVO2D_IRA1_NON_R2_T22_Plate3,H1,y
EVO2D_IRA1_NON_R2_T22_Plate3-H2,EVO2D_IRA1_NON_R2_T22_Plate3,H2,y
EVO2D_IRA1_NON_R2_T22_Plate3-H3,EVO2D_IRA1_NON_R2_T22_Plate3,H3,y
EVO2D_IRA1_NON_R2_T22_Plate3-H4,EVO2D_IRA1_NON_R2_T22_Plate3,H4,y
EVO2D_IRA1_NON_R2_T22_Plate3-H5,EVO2D_IRA1_NON_R2_T22_Plate3,H5,?
EVO2D_IRA1_NON_R2_T22_Plate3-H6,EVO2D_IRA1_NON_R2_T22_Plate3,H6,y
EVO2D_IRA1_NON_R2_T22_Plate3-H7,EVO2D_IRA1_NON_R2_T22_Plate3,H7,y
EVO2D_IRA1_NON_R2_T22_Plate3-H8,EVO2D_IRA1_NON_R2_T22_Plate3,H8,y
EVO2D_IRA1_NON_R2_T22_Plate3-H9,EVO2D_IRA1_NON_R2_T22_Plate3,H9,
EVO2D_IRA1_NON_R2_T22_Plate3-H10,EVO2D_IRA1_NON_R2_T22_Plate3,H10,
EVO2D_IRA1_NON_R2_T22_Plate3-H11,EVO2D_IRA1_NON_R2_T22_Plate3,H11,
EVO2D_IRA1_NON_R2_T22_Plate3-H12,EVO2D_IRA1_NON_R2_T22_Plate3,H12,
EVO2D_IRA1_NON_R2_T22_Plate4-A1,EVO2D_IRA1_NON_R2_T22_Plate4,A1,
EVO2D_IRA1_NON_R2_T22_Plate4-A2,EVO2D_IRA1_NON_R2_T22_Plate4,A2,
EVO2D_IRA1_NON_R2_T22_Plate4-A3,EVO2D_IRA1_NON_R2_T22_Plate4,A3,y
EVO2D_IRA1_NON_R2_T22_Plate4-A4,EVO2D_IRA1_NON_R2_T22_Plate4,A4,
EVO2D_IRA1_NON_R2_T22_Plate4-A5,EVO2D_IRA1_NON_R2_T22_Plate4,A5,
EVO2D_IRA1_NON_R2_T22_Plate4-A6,EVO2D_IRA1_NON_R2_T22_Plate4,A6,
EVO2D_IRA1_NON_R2_T22_Plate4-A7,EVO2D_IRA1_NON_R2_T22_Plate4,A7,
EVO2D_IRA1_NON_R2_T22_Plate4-A8,EVO2D_IRA1_NON_R2_T22_Plate4,A8,
EVO2D_IRA1_NON_R2_T22_Plate4-A9,EVO2D_IRA1_NON_R2_T22_Plate4,A9,
EVO2D_IRA1_NON_R2_T22_Plate4-A10,EVO2D_IRA1_NON_R2_T22_Plate4,A10,
EVO2D_IRA1_NON_R2_T22_Plate4-A11,EVO2D_IRA1_NON_R2_T22_Plate4,A11,
EVO2D_IRA1_NON_R2_T22_Plate4-A12,EVO2D_IRA1_NON_R2_T22_Plate4,A12,
EVO2D_IRA1_NON_R2_T22_Plate4-B1,EVO2D_IRA1_NON_R2_T22_Plate4,B1,
EVO2D_IRA1_NON_R2_T22_Plate4-B2,EVO2D_IRA1_NON_R2_T22_Plate4,B2,
EVO2D_IRA1_NON_R2_T22_Plate4-B3,EVO2D_IRA1_NON_R2_T22_Plate4,B3,y
EVO2D_IRA1_NON_R2_T22_Plate4-B4,EVO2D_IRA1_NON_R2_T22_Plate4,B4,
EVO2D_IRA1_NON_R2_T22_Plate4-B5,EVO2D_IRA1_NON_R2_T22_Plate4,B5,
EVO2D_IRA1_NON_R2_T22_Plate4-B6,EVO2D_IRA1_NON_R2_T22_Plate4,B6,
EVO2D_IRA1_NON_R2_T22_Plate4-B7,EVO2D_IRA1_NON_R2_T22_Plate4,B7,
EVO2D_IRA1_NON_R2_T22_Plate4-B8,EVO2D_IRA1_NON_R2_T22_Plate4,B8,
EVO2D_IRA1_NON_R2_T22_Plate4-B9,EVO2D_IRA1_NON_R2_T22_Plate4,B9,?
EVO2D_IRA1_NON_R2_T22_Plate4-B10,EVO2D_IRA1_NON_R2_T22_Plate4,B10,
EVO2D_IRA1_NON_R2_T22_Plate4-B11,EVO2D_IRA1_NON_R2_T22_Plate4,B11,
EVO2D_IRA1_NON_R2_T22_Plate4-B12,EVO2D_IRA1_NON_R2_T22_Plate4,B12,
EVO2D_IRA1_NON_R2_T22_Plate4-C1,EVO2D_IRA1_NON_R2_T22_Plate4,C1,
EVO2D_IRA1_NON_R2_T22_Plate4-C2,EVO2D_IRA1_NON_R2_T22_Plate4,C2,
EVO2D_IRA1_NON_R2_T22_Plate4-C3,EVO2D_IRA1_NON_R2_T22_Plate4,C3,
EVO2D_IRA1_NON_R2_T22_Plate4-C4,EVO2D_IRA1_NON_R2_T22_Plate4,C4,
EVO2D_IRA1_NON_R2_T22_Plate4-C5,EVO2D_IRA1_NON_R2_T22_Plate4,C5,?
EVO2D_IRA1_NON_R2_T22_Plate4-C6,EVO2D_IRA1_NON_R2_T22_Plate4,C6,y
EVO2D_IRA1_NON_R2_T22_Plate4-C7,EVO2D_IRA1_NON_R2_T22_Plate4,C7,
EVO2D_IRA1_NON_R2_T22_Plate4-C8,EVO2D_IRA1_NON_R2_T22_Plate4,C8,
EVO2D_IRA1_NON_R2_T22_Plate4-C9,EVO2D_IRA1_NON_R2_T22_Plate4,C9,
EVO2D_IRA1_NON_R2_T22_Plate4-C10,EVO2D_IRA1_NON_R2_T22_Plate4,C10,y
EVO2D_IRA1_NON_R2_T22_Plate4-C11,EVO2D_IRA1_NON_R2_T22_Plate4,C11,
EVO2D_IRA1_NON_R2_T22_Plate4-C12,EVO2D_IRA1_NON_R2_T22_Plate4,C12,?
EVO2D_IRA1_NON_R2_T22_Plate4-D1,EVO2D_IRA1_NON_R2_T22_Plate4,D1,
EVO2D_IRA1_NON_R2_T22_Plate4-D2,EVO2D_IRA1_NON_R2_T22_Plate4,D2,y
EVO2D_IRA1_NON_R2_T22_Plate4-D3,EVO2D_IRA1_NON_R2_T22_Plate4,D3,y
EVO2D_IRA1_NON_R2_T22_Plate4-D4,EVO2D_IRA1_NON_R2_T22_Plate4,D4,
EVO2D_IRA1_NON_R2_T22_Plate4-D5,EVO2D_IRA1_NON_R2_T22_Plate4,D5,
EVO2D_IRA1_NON_R2_T22_Plate4-D6,EVO2D_IRA1_NON_R2_T22_Plate4,D6,
EVO2D_IRA1_NON_R2_T22_Plate4-D7,EVO2D_IRA1_NON_R2_T22_Plate4,D7,
EVO2D_IRA1_NON_R2_T22_Plate4-D8,EVO2D_IRA1_NON_R2_T22_Plate4,D8,?
EVO2D_IRA1_NON_R2_T22_Plate4-D9,EVO2D_IRA1_NON_R2_T22_Plate4,D9,y
EVO2D_IRA1_NON_R2_T22_Plate4-D10,EVO2D_IRA1_NON_R2_T22_Plate4,D10,y
EVO2D_IRA1_NON_R2_T22_Plate4-D11,EVO2D_IRA1_NON_R2_T22_Plate4,D11,
EVO2D_IRA1_NON_R2_T22_Plate4-D12,EVO2D_IRA1_NON_R2_T22_Plate4,D12,
EVO2D_IRA1_NON_R2_T22_Plate4-E1,EVO2D_IRA1_NON_R2_T22_Plate4,E1,
EVO2D_IRA1_NON_R2_T22_Plate4-E2,EVO2D_IRA1_NON_R2_T22_Plate4,E2,
EVO2D_IRA1_NON_R2_T22_Plate4-E3,EVO2D_IRA1_NON_R2_T22_Plate4,E3,
EVO2D_IRA1_NON_R2_T22_Plate4-E4,EVO2D_IRA1_NON_R2_T22_Plate4,E4,
EVO2D_IRA1_NON_R2_T22_Plate4-E5,EVO2D_IRA1_NON_R2_T22_Plate4,E5,
EVO2D_IRA1_NON_R2_T22_Plate4-E6,EVO2D_IRA1_NON_R2_T22_Plate4,E6,
EVO2D_IRA1_NON_R2_T22_Plate4-E7,EVO2D_IRA1_NON_R2_T22_Plate4,E7,
EVO2D_IRA1_NON_R2_T22_Plate4-E8,EVO2D_IRA1_NON_R2_T22_Plate4,E8,y
EVO2D_IRA1_NON_R2_T22_Plate4-E9,EVO2D_IRA1_NON_R2_T22_Plate4,E9,
EVO2D_IRA1_NON_R2_T22_Plate4-E10,EVO2D_IRA1_NON_R2_T22_Plate4,E10,
EVO2D_IRA1_NON_R2_T22_Plate4-E11,EVO2D_IRA1_NON_R2_T22_Plate4,E11,y
EVO2D_IRA1_NON_R2_T22_Plate4-E12,EVO2D_IRA1_NON_R2_T22_Plate4,E12,?
EVO2D_IRA1_NON_R2_T22_Plate4-F1,EVO2D_IRA1_NON_R2_T22_Plate4,F1,y
EVO2D_IRA1_NON_R2_T22_Plate4-F2,EVO2D_IRA1_NON_R2_T22_Plate4,F2,
EVO2D_IRA1_NON_R2_T22_Plate4-F3,EVO2D_IRA1_NON_R2_T22_Plate4,F3,
EVO2D_IRA1_NON_R2_T22_Plate4-F4,EVO2D_IRA1_NON_R2_T22_Plate4,F4,y
EVO2D_IRA1_NON_R2_T22_Plate4-F5,EVO2D_IRA1_NON_R2_T22_Plate4,F5,?
EVO2D_IRA1_NON_R2_T22_Plate4-F6,EVO2D_IRA1_NON_R2_T22_Plate4,F6,
EVO2D_IRA1_NON_R2_T22_Plate4-F7,EVO2D_IRA1_NON_R2_T22_Plate4,F7,y
EVO2D_IRA1_NON_R2_T22_Plate4-F8,EVO2D_IRA1_NON_R2_T22_Plate4,F8,y
EVO2D_IRA1_NON_R2_T22_Plate4-F9,EVO2D_IRA1_NON_R2_T22_Plate4,F9,
EVO2D_IRA1_NON_R2_T22_Plate4-F10,EVO2D_IRA1_NON_R2_T22_Plate4,F10,
EVO2D_IRA1_NON_R2_T22_Plate4-F11,EVO2D_IRA1_NON_R2_T22_Plate4,F11,?
EVO2D_IRA1_NON_R2_T22_Plate4-F12,EVO2D_IRA1_NON_R2_T22_Plate4,F12,
EVO2D_IRA1_NON_R2_T22_Plate4-G1,EVO2D_IRA1_NON_R2_T22_Plate4,G1,
EVO2D_IRA1_NON_R2_T22_Plate4-G2,EVO2D_IRA1_NON_R2_T22_Plate4,G2,y
EVO2D_IRA1_NON_R2_T22_Plate4-G3,EVO2D_IRA1_NON_R2_T22_Plate4,G3,y
EVO2D_IRA1_NON_R2_T22_Plate4-G4,EVO2D_IRA1_NON_R2_T22_Plate4,G4,y
EVO2D_IRA1_NON_R2_T22_Plate4-G5,EVO2D_IRA1_NON_R2_T22_Plate4,G5,?
EVO2D_IRA1_NON_R2_T22_Plate4-G6,EVO2D_IRA1_NON_R2_T22_Plate4,G6,?
EVO2D_IRA1_NON_R2_T22_Plate4-G7,EVO2D_IRA1_NON_R2_T22_Plate4,G7,
EVO2D_IRA1_NON_R2_T22_Plate4-G8,EVO2D_IRA1_NON_R2_T22_Plate4,G8,
EVO2D_IRA1_NON_R2_T22_Plate4-G9,EVO2D_IRA1_NON_R2_T22_Plate4,G9,
EVO2D_IRA1_NON_R2_T22_Plate4-G10,EVO2D_IRA1_NON_R2_T22_Plate4,G10,y
EVO2D_IRA1_NON_R2_T22_Plate4-G11,EVO2D_IRA1_NON_R2_T22_Plate4,G11,
EVO2D_IRA1_NON_R2_T22_Plate4-G12,EVO2D_IRA1_NON_R2_T22_Plate4,G12,
EVO2D_IRA1_NON_R2_T22_Plate4-H1,EVO2D_IRA1_NON_R2_T22_Plate4,H1,y
EVO2D_IRA1_NON_R2_T22_Plate4-H2,EVO2D_IRA1_NON_R2_T22_Plate4,H2,y
EVO2D_IRA1_NON_R2_T22_Plate4-H3,EVO2D_IRA1_NON_R2_T22_Plate4,H3,y
EVO2D_IRA1_NON_R2_T22_Plate4-H4,EVO2D_IRA1_NON_R2_T22_Plate4,H4,
EVO2D_IRA1_NON_R2_T22_Plate4-H5,EVO2D_IRA1_NON_R2_T22_Plate4,H5,
EVO2D_IRA1_NON_R2_T22_Plate4-H6,EVO2D_IRA1_NON_R2_T22_Plate4,H6,?
EVO2D_IRA1_NON_R2_T22_Plate4-H7,EVO2D_IRA1_NON_R2_T22_Plate4,H7,
EVO2D_IRA1_NON_R2_T22_Plate4-H8,EVO2D_IRA1_NON_R2_T22_Plate4,H8,y
EVO2D_IRA1_NON_R2_T22_Plate4-H9,EVO2D_IRA1_NON_R2_T22_Plate4,H9,
EVO2D_IRA1_NON_R2_T22_Plate4-H10,EVO2D_IRA1_NON_R2_T22_Plate4,H10,
EVO2D_IRA1_NON_R2_T22_Plate4-H11,EVO2D_IRA1_NON_R2_T22_Plate4,H11,
EVO2D_IRA1_NON_R2_T22_Plate4-H12,EVO2D_IRA1_NON_R2_T22_Plate4,H12,
EVO2D_IRA1_NON_R2_T22_Plate5-A1,EVO2D_IRA1_NON_R2_T22_Plate5,A1,
EVO2D_IRA1_NON_R2_T22_Plate5-A2,EVO2D_IRA1_NON_R2_T22_Plate5,A2,y
EVO2D_IRA1_NON_R2_T22_Plate5-A3,EVO2D_IRA1_NON_R2_T22_Plate5,A3,y
EVO2D_IRA1_NON_R2_T22_Plate5-A4,EVO2D_IRA1_NON_R2_T22_Plate5,A4,
EVO2D_IRA1_NON_R2_T22_Plate5-A5,EVO2D_IRA1_NON_R2_T22_Plate5,A5,y
EVO2D_IRA1_NON_R2_T22_Plate5-A6,EVO2D_IRA1_NON_R2_T22_Plate5,A6,y
EVO2D_IRA1_NON_R2_T22_Plate5-A7,EVO2D_IRA1_NON_R2_T22_Plate5,A7,y
EVO2D_IRA1_NON_R2_T22_Plate5-A8,EVO2D_IRA1_NON_R2_T22_Plate5,A8,
EVO2D_IRA1_NON_R2_T22_Plate5-A9,EVO2D_IRA1_NON_R2_T22_Plate5,A9,
EVO2D_IRA1_NON_R2_T22_Plate5-A10,EVO2D_IRA1_NON_R2_T22_Plate5,A10,
EVO2D_IRA1_NON_R2_T22_Plate5-A11,EVO2D_IRA1_NON_R2_T22_Plate5,A11,
EVO2D_IRA1_NON_R2_T22_Plate5-A12,EVO2D_IRA1_NON_R2_T22_Plate5,A12,
EVO2D_IRA1_NON_R2_T22_Plate5-B1,EVO2D_IRA1_NON_R2_T22_Plate5,B1,?
EVO2D_IRA1_NON_R2_T22_Plate5-B2,EVO2D_IRA1_NON_R2_T22_Plate5,B2,
EVO2D_IRA1_NON_R2_T22_Plate5-B3,EVO2D_IRA1_NON_R2_T22_Plate5,B3,
EVO2D_IRA1_NON_R2_T22_Plate5-B4,EVO2D_IRA1_NON_R2_T22_Plate5,B4,
EVO2D_IRA1_NON_R2_T22_Plate5-B5,EVO2D_IRA1_NON_R2_T22_Plate5,B5,
EVO2D_IRA1_NON_R2_T22_Plate5-B6,EVO2D_IRA1_NON_R2_T22_Plate5,B6,
EVO2D_IRA1_NON_R2_T22_Plate5-B7,EVO2D_IRA1_NON_R2_T22_Plate5,B7,
EVO2D_IRA1_NON_R2_T22_Plate5-B8,EVO2D_IRA1_NON_R2_T22_Plate5,B8,?
EVO2D_IRA1_NON_R2_T22_Plate5-B9,EVO2D_IRA1_NON_R2_T22_Plate5,B9,y
EVO2D_IRA1_NON_R2_T22_Plate5-B10,EVO2D_IRA1_NON_R2_T22_Plate5,B10,y
EVO2D_IRA1_NON_R2_T22_Plate5-B11,EVO2D_IRA1_NON_R2_T22_Plate5,B11,
EVO2D_IRA1_NON_R2_T22_Plate5-B12,EVO2D_IRA1_NON_R2_T22_Plate5,B12,
EVO2D_IRA1_NON_R2_T22_Plate5-C1,EVO2D_IRA1_NON_R2_T22_Plate5,C1,
EVO2D_IRA1_NON_R2_T22_Plate5-C2,EVO2D_IRA1_NON_R2_T22_Plate5,C2,
EVO2D_IRA1_NON_R2_T22_Plate5-C3,EVO2D_IRA1_NON_R2_T22_Plate5,C3,
EVO2D_IRA1_NON_R2_T22_Plate5-C4,EVO2D_IRA1_NON_R2_T22_Plate5,C4,
EVO2D_IRA1_NON_R2_T22_Plate5-C5,EVO2D_IRA1_NON_R2_T22_Plate5,C5,
EVO2D_IRA1_NON_R2_T22_Plate5-C6,EVO2D_IRA1_NON_R2_T22_Plate5,C6,
EVO2D_IRA1_NON_R2_T22_Plate5-C7,EVO2D_IRA1_NON_R2_T22_Plate5,C7,y
EVO2D_IRA1_NON_R2_T22_Plate5-C8,EVO2D_IRA1_NON_R2_T22_Plate5,C8,y
EVO2D_IRA1_NON_R2_T22_Plate5-C9,EVO2D_IRA1_NON_R2_T22_Plate5,C9,
EVO2D_IRA1_NON_R2_T22_Plate5-C10,EVO2D_IRA1_NON_R2_T22_Plate5,C10,y
EVO2D_IRA1_NON_R2_T22_Plate5-C11,EVO2D_IRA1_NON_R2_T22_Plate5,C11,
EVO2D_IRA1_NON_R2_T22_Plate5-C12,EVO2D_IRA1_NON_R2_T22_Plate5,C12,
EVO2D_IRA1_NON_R2_T22_Plate5-D1,EVO2D_IRA1_NON_R2_T22_Plate5,D1,
EVO2D_IRA1_NON_R2_T22_Plate5-D2,EVO2D_IRA1_NON_R2_T22_Plate5,D2,
EVO2D_IRA1_NON_R2_T22_Plate5-D3,EVO2D_IRA1_NON_R2_T22_Plate5,D3,
EVO2D_IRA1_NON_R2_T22_Plate5-D4,EVO2D_IRA1_NON_R2_T22_Plate5,D4,y
EVO2D_IRA1_NON_R2_T22_Plate5-D5,EVO2D_IRA1_NON_R2_T22_Plate5,D5,
EVO2D_IRA1_NON_R2_T22_Plate5-D6,EVO2D_IRA1_NON_R2_T22_Plate5,D6,
EVO2D_IRA1_NON_R2_T22_Plate5-D7,EVO2D_IRA1_NON_R2_T22_Plate5,D7,
EVO2D_IRA1_NON_R2_T22_Plate5-D8,EVO2D_IRA1_NON_R2_T22_Plate5,D8,
EVO2D_IRA1_NON_R2_T22_Plate5-D9,EVO2D_IRA1_NON_R2_T22_Plate5,D9,y
EVO2D_IRA1_NON_R2_T22_Plate5-D10,EVO2D_IRA1_NON_R2_T22_Plate5,D10,y
EVO2D_IRA1_NON_R2_T22_Plate5-D11,EVO2D_IRA1_NON_R2_T22_Plate5,D11,y
EVO2D_IRA1_NON_R2_T22_Plate5-D12,EVO2D_IRA1_NON_R2_T22_Plate5,D12,
EVO2D_IRA1_NON_R2_T22_Plate5-E1,EVO2D_IRA1_NON_R2_T22_Plate5,E1,y
EVO2D_IRA1_NON_R2_T22_Plate5-E2,EVO2D_IRA1_NON_R2_T22_Plate5,E2,
EVO2D_IRA1_NON_R2_T22_Plate5-E3,EVO2D_IRA1_NON_R2_T22_Plate5,E3,
EVO2D_IRA1_NON_R2_T22_Plate5-E4,EVO2D_IRA1_NON_R2_T22_Plate5,E4,
EVO2D_IRA1_NON_R2_T22_Plate5-E5,EVO2D_IRA1_NON_R2_T22_Plate5,E5,
EVO2D_IRA1_NON_R2_T22_Plate5-E6,EVO2D_IRA1_NON_R2_T22_Plate5,E6,
EVO2D_IRA1_NON_R2_T22_Plate5-E7,EVO2D_IRA1_NON_R2_T22_Plate5,E7,
EVO2D_IRA1_NON_R2_T22_Plate5-E8,EVO2D_IRA1_NON_R2_T22_Plate5,E8,
EVO2D_IRA1_NON_R2_T22_Plate5-E9,EVO2D_IRA1_NON_R2_T22_Plate5,E9,
EVO2D_IRA1_NON_R2_T22_Plate5-E10,EVO2D_IRA1_NON_R2_T22_Plate5,E10,
EVO2D_IRA1_NON_R2_T22_Plate5-E11,EVO2D_IRA1_NON_R2_T22_Plate5,E11,y
EVO2D_IRA1_NON_R2_T22_Plate5-E12,EVO2D_IRA1_NON_R2_T22_Plate5,E12,
EVO2D_IRA1_NON_R2_T22_Plate5-F1,EVO2D_IRA1_NON_R2_T22_Plate5,F1,y
EVO2D_IRA1_NON_R2_T22_Plate5-F2,EVO2D_IRA1_NON_R2_T22_Plate5,F2,y
EVO2D_IRA1_NON_R2_T22_Plate5-F3,EVO2D_IRA1_NON_R2_T22_Plate5,F3,
EVO2D_IRA1_NON_R2_T22_Plate5-F4,EVO2D_IRA1_NON_R2_T22_Plate5,F4,y
